gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
Tmtc1,0.575256682468969,1.0,0.2775016581481992,0.9752785262472556,0.0297367594991565,0.4943755286696827,False,False,True
Tmtc2,0.0247988246883886,1.0,0.6820342486767618,0.9752785262472556,0.0814718972085526,0.0340519822626955,False,False,True
Tmtc3,0.813737872319747,1.0,0.9752784564520114,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tmtc4,0.637422143817613,1.0,0.9752784686245828,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Tmub1,0.349139838711781,1.0,0.6510181182918781,0.9752785262472556,0.1031272082116596,0.0340519822626955,False,False,True
Tmub2,0.566309244618155,1.0,0.0882715649845431,0.7795320667246304,0.1653228220816484,0.0581467320804295,False,False,True
Tmx1,0.0375754053495657,1.0,0.2745773720001248,0.9752785262472556,0.032169401503806,0.1695474016689043,False,False,True
Tmx2,0.584719061798714,1.0,0.7435365377416809,0.9752785262472556,0.006658800128069,0.289516987989713,False,False,True
Tmx4,0.365359989338021,1.0,0.9752784503331792,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Tnc,0.0614479546507406,1.0,0.1091088332568153,0.8460563644810373,0.4211418386489021,0.0340519822626955,False,False,True
Tnfaip1,0.706877929057676,1.0,0.3329772358327477,0.9752785262472556,0.0343330342878833,0.1695474016689043,False,False,True
Tnfaip8,0.676903702645725,1.0,0.9752761981240324,0.9752785262472556,3.6854956421740074e-08,0.0581467320804295,False,False,True
Tnfrsf11b,0.607096479101323,1.0,0.6524593978215665,0.9752785262472556,0.0126936039701596,0.1695474016689043,False,False,True
Tnfrsf12a,0.722743250192441,1.0,0.9752784505932048,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tnfrsf1a,0.295104114437513,1.0,0.1215712114665007,0.8818770307240008,0.1405694626309489,0.0581467320804295,False,False,True
Tnfrsf21,0.584936715265344,1.0,0.6499575307722898,0.9752785262472556,0.015963199290414,0.099290620603231,False,False,True
Tollip,0.742866782331148,1.0,0.1366868270441303,0.9114180173350582,0.1146185088180947,0.099290620603231,False,False,True
Tom1,0.162768187463646,1.0,0.1860330480045376,0.9732752618406676,0.3019596636253566,0.0340519822626955,False,False,True
Tom1l2,0.536443716698805,1.0,0.8366879280110733,0.9752785262472556,0.005346463572681,0.1695474016689043,False,False,True
Tomm20,0.782450245694006,1.0,0.0224738357254756,0.4597917901321001,0.1681293765013248,0.099290620603231,False,False,True
Tox4,0.515450133101518,1.0,0.019314718084529,0.4248439540765515,0.5661537487229814,0.0340519822626955,False,False,True
Tpbg,0.100883470419997,1.0,0.97527845490356,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tpd52,0.0681242833016137,1.0,0.4569731703132632,0.9752785262472556,0.1850930738415085,0.0340519822626955,False,False,True
Tpd52l1,0.744679644586047,1.0,0.9752784715005932,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Tpd52l2,0.131164791845022,1.0,0.5803422406480258,0.9752785262472556,0.0382588550596429,0.099290620603231,False,False,True
Tpgs1,0.658783847560193,1.0,0.3128608519569422,0.9752785262472556,0.2025309439469498,0.0340519822626955,False,False,True
Tpgs2,0.646384222163593,1.0,0.3115728479724635,0.9752785262472556,0.2768789124667871,0.0340519822626955,False,False,True
Tpi1,0.499027394963904,1.0,0.2715009155030606,0.9752785262472556,0.0467720037807789,0.1695474016689043,False,False,True
Tpm1,0.086724495786882,1.0,0.0103589442119808,0.3109447560661975,0.8134144833451532,0.0340519822626955,False,False,True
Tpm2,0.585810178245627,1.0,0.9752458372686486,0.9752785262472556,3.622222557093605e-06,0.099290620603231,False,False,True
Tpm3,0.475663605744391,1.0,0.6724443723103566,0.9752785262472556,0.0986870116394424,0.0340519822626955,False,False,True
Tpm4,0.0240726907377953,1.0,0.9752784641291714,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tpmt,0.491747990897638,1.0,0.9752784531627412,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Tpp1,0.227256390052153,1.0,0.8772082622745971,0.9752785262472556,0.0046391230680278,0.1695474016689043,False,False,True
Tpp2,0.722868380869308,1.0,0.5738230312408834,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Tppp,0.179630085578061,1.0,0.060855362888031,0.6940427870991952,0.2055346389794516,0.0581467320804295,False,False,True
Tppp3,0.79473852705736,1.0,0.5134274712503364,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Tox3,0.459042777790072,1.0,0.7591236237595974,0.9752785262472556,0.5004357644574757,0.0199415763282284,False,False,True
Tmprss5,0.0253310398161881,1.0,0.6601394074985094,0.9752785262472556,0.0298245868135488,0.099290620603231,False,False,True
Tox,0.593666782045443,1.0,0.9752784539344066,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Tor2a,0.0588906953290831,1.0,0.2939934108054111,0.9752785262472556,0.0928821080791541,0.0581467320804295,False,False,True
Tomm22,0.647755322157421,1.0,0.0683286393939576,0.7247514480036017,0.1041834542063155,0.1695474016689043,False,False,True
Tomm34,0.223203841073504,1.0,0.9752784513224468,0.9752785262472556,2.0603859292964027e-09,0.0199415763282284,False,False,True
Tomm40,0.260339732406172,1.0,0.0871360601092611,0.7780311038784719,0.4028073933313378,0.0340519822626955,False,False,True
Tomm40l,0.72424512219378,1.0,0.6496132475729346,0.9752785262472556,0.0067531065268074,0.289516987989713,False,False,True
Tomm5,0.878516464866153,1.0,0.9752784646938406,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tomm6,0.505475805000813,1.0,0.2208508771471286,0.9752785262472556,0.3118299644932849,0.0340519822626955,False,False,True
Tomm7,0.340013834359771,1.0,0.9752784354905096,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Top1,0.0409424866309213,1.0,0.5051002549038066,0.9752785262472556,0.1743018816765799,0.0340519822626955,False,False,True
Top1mt,0.115336700921268,1.0,0.6974858384040923,0.9752785262472556,0.0889889643071034,0.0340519822626955,False,False,True
Top2b,0.246254771630771,1.0,0.0383740667655889,0.5724556973241488,0.0705869078410699,0.4943755286696827,False,False,True
Top3b,0.34959917679881,1.0,0.7544482559186345,0.9752785262472556,0.5042089698007138,0.0199415763282284,False,False,True
Topbp1,0.40864891469735,1.0,0.9752784701993664,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Topors,0.910714902150123,1.0,0.9752784492042068,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tor1a,0.57003163849617,1.0,0.9752784464510804,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Tor1aip1,0.583195035703152,1.0,0.9752784444666938,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Tor1aip2,0.182464706185086,1.0,0.1631167349201988,0.9534965307364796,0.1322460703571747,0.0581467320804295,False,False,True
Tor1b,0.0510913493687638,1.0,0.8016055566581501,0.9752785262472556,0.0133605955759135,0.099290620603231,False,False,True
Tor3a,0.129126335331723,1.0,0.7650824654902741,0.9752785262472556,0.0568762041509059,0.0340519822626955,False,False,True
Tmcc3,0.193721022739,1.0,0.2250202841311508,0.9752785262472556,0.0693156262952522,0.099290620603231,False,False,True
Usp40,0.472864242625033,1.0,0.4166422581811594,0.9752785262472556,0.0190527886444223,0.289516987989713,False,False,True
Usp45,0.949553090607797,1.0,0.5359880427617258,0.9752785262472556,0.0146638476878195,0.289516987989713,False,False,True
Zfp37,0.702769889319797,1.0,0.6029962512252312,0.9752785262472556,0.1143228354667906,0.0340519822626955,False,False,True
Zfp383,0.0265137116957632,1.0,0.9752784622859506,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Zfp384,0.474497201199357,1.0,0.2830827403116006,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Zfp385b,0.607813449941226,1.0,0.0608824049899502,0.6940427870991952,0.1203690988417549,0.099290620603231,False,False,True
Zfp385c,0.429687869649332,1.0,0.4471080167843447,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Zfp39,0.239636380579376,1.0,0.4700477165694002,0.9752785262472556,0.1487240324510102,0.0340519822626955,False,False,True
Zfp395,0.666314539578253,1.0,0.500211755774022,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Zfp367,0.428526293355227,1.0,0.7245417315613153,0.9752785262472556,0.505351383063662,0.0199415763282284,False,False,True
Zfp397,0.450156400720384,1.0,0.9752180385116044,0.9752785262472556,9.303131557879644e-07,0.099290620603231,False,False,True
Zfp40,0.688982951779575,1.0,0.7251707679125257,0.9752785262472556,0.0150154856132103,0.099290620603231,False,False,True
Zfp407,0.95357032218531,1.0,0.9752784354714922,0.9752785262472556,2.052266142475776e-09,0.0340519822626955,False,False,True
Zfp41,0.855829953031998,1.0,0.8692198688614757,0.9752785262472556,0.494241261096033,0.0199415763282284,False,False,True
Zfp410,0.598518331774393,1.0,0.5180926940281467,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Zfp414,0.582356068153571,1.0,0.8797470542098571,0.9752785262472556,0.0036858262304701,0.1695474016689043,False,False,True
Zfp420,0.227131407272056,1.0,0.3756513546285626,0.9752785262472556,0.0407495858175567,0.099290620603231,False,False,True
Zfp422,0.109841277976706,1.0,0.3052604767293121,0.9752785262472556,0.0475555506568548,0.099290620603231,False,False,True
Zfp398,0.69487660516136,1.0,0.9752784464598576,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp365,0.719416960603304,1.0,0.3591288186645873,0.9752785262472556,0.0389776731645953,0.1695474016689043,False,False,True
Zfp362,0.0525972506316772,1.0,0.0601834406916366,0.6913250538293492,0.1929781335404349,0.0581467320804295,False,False,True
Zfp36,0.441268909292562,1.0,0.2869632108900376,0.9752785262472556,0.310148276446423,0.0340519822626955,False,False,True
Zfp3,0.68167422077646,1.0,0.9752784754693709,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Zfp30,0.318263431931359,1.0,0.97527845174156,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp316,0.732906133456257,1.0,0.7213278980959641,0.9752785262472556,0.0137571025841681,0.099290620603231,False,False,True
Zfp317,0.117846426996356,1.0,0.188220042700591,0.9752785262472556,0.0405144563444367,0.289516987989713,False,False,True
Zfp318,0.472035969996077,1.0,0.6866068191344052,0.9752785262472556,0.5096599632239666,0.0199415763282284,False,False,True
Zfp319,0.0815715859495421,1.0,0.2585302079114161,0.9752785262472556,0.0954926856114194,0.0581467320804295,False,False,True
Zfp322a,0.698342159470155,1.0,0.774141945149414,0.9752785262472556,0.4985856271800589,0.0199415763282284,False,False,True
Zfp326,0.906728730751364,1.0,0.6070349396943093,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Zfp329,0.653081605627239,1.0,0.8158616189900599,0.9752785262472556,0.005178263884276,0.1695474016689043,False,False,True
Zfp330,0.799830365907638,1.0,0.9752784369650844,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Zfp334,0.178356849270382,1.0,0.6262406765786541,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Zfp335,0.588528901478939,1.0,0.5192014214756312,0.9752785262472556,0.0277544276663523,0.1695474016689043,False,False,True
Zfp346,0.411483257697955,1.0,0.9752784486724528,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp35,0.505829391883909,1.0,0.9752784528409092,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Zfp354a,0.495640445591997,1.0,0.2484032415923773,0.9752785262472556,0.0250140505206544,0.289516987989713,False,False,True
Zfp354c,0.54835148760103,1.0,0.2472897396976928,0.9752785262472556,0.0160746925204164,0.4943755286696827,False,False,True
Zfp358,0.192395985487358,1.0,0.3529110993754486,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Zfp423,0.0752080463126824,1.0,0.9752784576537618,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp292,0.0870824612905827,1.0,0.1204312220683595,0.8781087391591913,0.0490736219891285,0.1695474016689043,False,False,True
Zfp428,0.0333917768350623,1.0,0.0456668616347435,0.6177544648989376,0.5218945942336299,0.0340519822626955,False,False,True
Zfp444,0.502043215534696,1.0,0.4227805027680182,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Zfp563,0.0954593730289094,1.0,0.2823578545540426,0.9752785262472556,0.2533991891798778,0.0340519822626955,False,False,True
Zfp566,0.569935429698161,1.0,0.9119604458578398,0.9752785262472556,0.0029605550271452,0.1695474016689043,False,False,True
Zfp574,0.641303719224193,1.0,0.966111368814926,0.9752785262472556,0.4886173009482378,0.0199415763282284,False,False,True
Zfp575,0.562998454345761,1.0,0.8608827263758765,0.9752785262472556,0.0478130586924021,0.0340519822626955,False,False,True
Zfp579,0.729564084482167,1.0,0.4631337999363367,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Zfp580,0.79397844652574,1.0,0.9752784431596172,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp592,0.379080459807377,1.0,0.975278436788077,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp560,0.541969002590382,1.0,0.9752784454980188,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp593,0.909242152395296,1.0,0.7750555442282847,0.9752785262472556,0.5000029091807169,0.0199415763282284,False,False,True
Zfp598,0.799664853010705,1.0,0.5690230599788771,0.9752785262472556,0.139626494707368,0.0340519822626955,False,False,True
Zfp606,0.397624864052574,1.0,0.3542533162941315,0.9752785262472556,0.019531941744537,0.289516987989713,False,False,True
Zfp608,0.257618672498959,1.0,0.5924933391769762,0.9752785262472556,0.0480856045050681,0.0581467320804295,False,False,True
Zfp609,0.510278236717267,1.0,0.1967466441075261,0.9752785262472556,0.3201802956503737,0.0340519822626955,False,False,True
Zfp61,0.897112838424402,1.0,0.9752784420763602,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Zfp612,0.883371367549761,1.0,0.9752784701123256,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp617,0.15992959952032,1.0,0.9752784465980991,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Zfp597,0.69095320830557,1.0,0.321390513412236,0.9752785262472556,0.2753973400786338,0.0340519822626955,False,False,True
Zfp532,0.348841763969264,1.0,0.9752784381375764,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp524,0.549664304224059,1.0,0.6824381078371615,0.9752785262472556,0.0229372033710701,0.099290620603231,False,False,True
Zfp523,0.28325452052261,1.0,0.08128803869845,0.7592320902337248,0.4175027491979848,0.0340519822626955,False,False,True
Zfp445,0.18305764799068,1.0,0.6304816329928142,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Zfp449,0.177048974114779,1.0,0.3754732733981945,0.9752785262472556,0.0256378615124898,0.1695474016689043,False,False,True
Zfp451,0.412168709477808,1.0,0.6821087495375353,0.9752785262472556,0.5094375728675284,0.0199415763282284,False,False,True
Zfp454,0.580777550952903,1.0,0.975278458429816,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp46,0.313066554221862,1.0,0.8055200385223741,0.9752785262472556,0.0138302132799777,0.099290620603231,False,False,True
Zfp462,0.59076665487944,1.0,0.3104688662699276,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Zfp467,0.0938178015527398,1.0,0.1470938777889359,0.9312318542370922,0.0510673669983271,0.289516987989713,False,False,True
Zfp472,0.0546857948760633,1.0,0.0798150551201494,0.7580279715298562,0.0757382901840526,0.1695474016689043,False,False,True
Zfp503,0.636214754348161,1.0,0.975278464922049,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Zfp507,0.396647838211866,1.0,0.1441834447677412,0.9250084025479064,0.0822698919179937,0.099290620603231,False,False,True
Zfp511,0.580214650545025,1.0,0.2075072434342528,0.9752785262472556,0.3195304088500546,0.0340519822626955,False,False,True
Zfp512,0.478533241848303,1.0,0.1221722387041787,0.8829753420582617,0.0955972358227104,0.1695474016689043,False,False,True
Zfp513,0.183904859403875,1.0,0.3364949749384498,0.9752785262472556,0.0340248321341626,0.1695474016689043,False,False,True
Zfp516,0.478467347321984,1.0,0.6569709633537852,0.9752785262472556,0.0180419502822763,0.099290620603231,False,False,True
Zfp518a,0.727647667245995,1.0,0.4998051871352077,0.9752785262472556,0.1673015727987317,0.0340519822626955,False,False,True
Zfp518b,0.0783584480228579,1.0,0.4959428745432981,0.9752785262472556,0.059916864604946,0.0581467320804295,False,False,True
